accion	origen	destino	motivo
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Moon Cresta by Bob DeCrescenzo (V20110726).a78	emu/ROMS/ATARI7800/Moon Cresta by Bob DeCrescenzo (V20110726).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Moon Cresta by Bob DeCrescenzo (V20110827).a78	emu/ROMS/ATARI7800/Moon Cresta by Bob DeCrescenzo (V20110827).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Moon Cresta by Bob DeCrescenzo (V20110903).a78	emu/ROMS/ATARI7800/Moon Cresta by Bob DeCrescenzo (V20110903).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Moon Cresta by Bob DeCrescenzo (V20110910).a78	emu/ROMS/ATARI7800/Moon Cresta by Bob DeCrescenzo (V20110910).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Moon Cresta by Bob DeCrescenzo (V20110914).a78	emu/ROMS/ATARI7800/Moon Cresta by Bob DeCrescenzo (V20110914).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Moon Cresta by Bob DeCrescenzo (V20111006).a78	emu/ROMS/ATARI7800/Moon Cresta by Bob DeCrescenzo (V20111006).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Pac-Man Collection by Bob DeCrescenzo (V8).a78	emu/ROMS/ATARI7800/Pac-Man Collection by Bob DeCrescenzo (V8).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Pac-Man Collection by Bob DeCrescenzo (V9).a78	emu/ROMS/ATARI7800/Pac-Man Collection by Bob DeCrescenzo (V9).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Q-bert Demo by Ken Siders (V20021109) (PD).a78	emu/ROMS/ATARI7800/Q-bert Demo by Ken Siders (V20021109) (PD).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Scramble by Bob DeCrescenzo (V20120101PAL).a78	emu/ROMS/ATARI7800/Scramble by Bob DeCrescenzo (V20120101PAL).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Scramble by Bob DeCrescenzo (V20120102PAL).a78	emu/ROMS/ATARI7800/Scramble by Bob DeCrescenzo (V20120102PAL).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Scramble by Bob DeCrescenzo (V20120104PAL).a78	emu/ROMS/ATARI7800/Scramble by Bob DeCrescenzo (V20120104PAL).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Scramble by Bob DeCrescenzo (V20120105PAL).a78	emu/ROMS/ATARI7800/Scramble by Bob DeCrescenzo (V20120105PAL).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Scramble by Bob DeCrescenzo (V20120106PAL).a78	emu/ROMS/ATARI7800/Scramble by Bob DeCrescenzo (V20120106PAL).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Scramble by Bob DeCrescenzo (V20120107PAL).a78	emu/ROMS/ATARI7800/Scramble by Bob DeCrescenzo (V20120107PAL).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Scramble by Bob DeCrescenzo (V20120108PAL).a78	emu/ROMS/ATARI7800/Scramble by Bob DeCrescenzo (V20120108PAL).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Scramble by Bob DeCrescenzo (V20120109PAL).a78	emu/ROMS/ATARI7800/Scramble by Bob DeCrescenzo (V20120109PAL).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Scramble by Bob DeCrescenzo (V20120110PAL).a78	emu/ROMS/ATARI7800/Scramble by Bob DeCrescenzo (V20120110PAL).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Scramble by Bob DeCrescenzo (V20120114PAL).a78	emu/ROMS/ATARI7800/Scramble by Bob DeCrescenzo (V20120114PAL).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Tank Command - Box 32K by KevinMos3 (Hack).a78	emu/ROMS/ATARI7800/Tank Command - Box 32K by KevinMos3 (Hack).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Water Ski (Title+Color+Realign 64k) (Hack).a78	emu/ROMS/ATARI7800/Water Ski (Title+Color+Realign 64k) (Hack).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/7800 Kern Demo by Christopher Tumber (2004).a78	emu/ROMS/ATARI7800/7800 Kern Demo by Christopher Tumber (2004).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Desert Falcon (1987) (Atari) [a1][h1] (HSC).a78	emu/ROMS/ATARI7800/Desert Falcon (1987) (Atari) [a1][h1] (HSC).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Pit Fighter (1992) (Atari) (Prototype) [a1].a78	emu/ROMS/ATARI7800/Pit Fighter (1992) (Atari) (Prototype) [a1].a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Apple Snaffle by Mark Ball (V1.27_20090723).a78	emu/ROMS/ATARI7800/Apple Snaffle by Mark Ball (V1.27_20090723).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Apple Snaffle by Mark Ball (V1.30_20090723).a78	emu/ROMS/ATARI7800/Apple Snaffle by Mark Ball (V1.30_20090723).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Arkanoid by John K. Harvey (V20091205_test).a78	emu/ROMS/ATARI7800/Arkanoid by John K. Harvey (V20091205_test).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Asteroids Deluxe by Bob DeCrescenzo (V_RC2).a78	emu/ROMS/ATARI7800/Asteroids Deluxe by Bob DeCrescenzo (V_RC2).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Crazy Bricks by Bob DeCrescenzo (V20111029).a78	emu/ROMS/ATARI7800/Crazy Bricks by Bob DeCrescenzo (V20111029).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Crazy Bricks by Bob DeCrescenzo (V20111111).a78	emu/ROMS/ATARI7800/Crazy Bricks by Bob DeCrescenzo (V20111111).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Crossbow (1988) (Atari) (Prototype 4-18-88).a78	emu/ROMS/ATARI7800/Crossbow (1988) (Atari) (Prototype 4-18-88).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/FailSafe by Bob DeCrescenzo (V20091206_PAL).a78	emu/ROMS/ATARI7800/FailSafe by Bob DeCrescenzo (V20091206_PAL).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/FailSafe by Bob DeCrescenzo (V20100214_PAL).a78	emu/ROMS/ATARI7800/FailSafe by Bob DeCrescenzo (V20100214_PAL).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/FailSafe by Bob DeCrescenzo (V20100216_PAL).a78	emu/ROMS/ATARI7800/FailSafe by Bob DeCrescenzo (V20100216_PAL).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/FailSafe by Bob DeCrescenzo (V20100226_PAL).a78	emu/ROMS/ATARI7800/FailSafe by Bob DeCrescenzo (V20100226_PAL).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/FailSafe by Bob DeCrescenzo (VUnknown_NTSC).a78	emu/ROMS/ATARI7800/FailSafe by Bob DeCrescenzo (VUnknown_NTSC).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Jr. Pac-Man 7800 by Bob DeCrescenzo (VWIP8).a78	emu/ROMS/ATARI7800/Jr. Pac-Man 7800 by Bob DeCrescenzo (VWIP8).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Midnight Mutants (1990) (Atari) (Prototype).a78	emu/ROMS/ATARI7800/Midnight Mutants (1990) (Atari) (Prototype).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Pac-Handheld-Lynx by Justin De Lucia (Hack).a78	emu/ROMS/ATARI7800/Pac-Handheld-Lynx by Justin De Lucia (Hack).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Pac-Man Remix NES by Justin De Lucia (Hack).a78	emu/ROMS/ATARI7800/Pac-Man Remix NES by Justin De Lucia (Hack).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Water Ski (Title+Color+Realign 128k) (Hack).a78	emu/ROMS/ATARI7800/Water Ski (Title+Color+Realign 128k) (Hack).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Bouncing Balls Demo by Eric Ball (2004) (PD).a78	emu/ROMS/ATARI7800/Bouncing Balls Demo by Eric Ball (2004) (PD).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/FailSafe by Bob DeCrescenzo (V20091206_NTSC).a78	emu/ROMS/ATARI7800/FailSafe by Bob DeCrescenzo (V20091206_NTSC).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/FailSafe by Bob DeCrescenzo (V20100214_NTSC).a78	emu/ROMS/ATARI7800/FailSafe by Bob DeCrescenzo (V20100214_NTSC).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/FailSafe by Bob DeCrescenzo (V20100216_NTSC).a78	emu/ROMS/ATARI7800/FailSafe by Bob DeCrescenzo (V20100216_NTSC).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/FailSafe by Bob DeCrescenzo (V20100226_NTSC).a78	emu/ROMS/ATARI7800/FailSafe by Bob DeCrescenzo (V20100226_NTSC).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Frogger by Matthias Luedtke (V20050713) (PD).a78	emu/ROMS/ATARI7800/Frogger by Matthias Luedtke (V20050713) (PD).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Frogger by Matthias Luedtke (V20070606) (PD).a78	emu/ROMS/ATARI7800/Frogger by Matthias Luedtke (V20070606) (PD).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Froggie by Matthias Luedtke (V20060417) (PD).a78	emu/ROMS/ATARI7800/Froggie by Matthias Luedtke (V20060417) (PD).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Froggie by Matthias Luedtke (V20060604) (PD).a78	emu/ROMS/ATARI7800/Froggie by Matthias Luedtke (V20060604) (PD).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Froggie by Matthias Luedtke (V20070107) (PD).a78	emu/ROMS/ATARI7800/Froggie by Matthias Luedtke (V20070107) (PD).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Halloween Griffey The Dog (Ms. Pac-Man Hack).a78	emu/ROMS/ATARI7800/Halloween Griffey The Dog (Ms. Pac-Man Hack).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Impossible Mission - New Win Red (Hack) [a1].a78	emu/ROMS/ATARI7800/Impossible Mission - New Win Red (Hack) [a1].a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Meteor Shower by Bob DeCrescenzo (V20110520).a78	emu/ROMS/ATARI7800/Meteor Shower by Bob DeCrescenzo (V20110520).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Meteor Shower by Bob DeCrescenzo (V20110521).a78	emu/ROMS/ATARI7800/Meteor Shower by Bob DeCrescenzo (V20110521).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Meteor Shower by Bob DeCrescenzo (V20110522).a78	emu/ROMS/ATARI7800/Meteor Shower by Bob DeCrescenzo (V20110522).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Meteor Shower by Bob DeCrescenzo (V20110523).a78	emu/ROMS/ATARI7800/Meteor Shower by Bob DeCrescenzo (V20110523).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Meteor Shower by Bob DeCrescenzo (V20110524).a78	emu/ROMS/ATARI7800/Meteor Shower by Bob DeCrescenzo (V20110524).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Meteor Shower by Bob DeCrescenzo (V20110525).a78	emu/ROMS/ATARI7800/Meteor Shower by Bob DeCrescenzo (V20110525).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Ms. Pac-Man (1987) (Atari) [t1] (Invincible).a78	emu/ROMS/ATARI7800/Ms. Pac-Man (1987) (Atari) [t1] (Invincible).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Pac-Man 7800 by Bob DeCrescenzo (V0.1signed).a78	emu/ROMS/ATARI7800/Pac-Man 7800 by Bob DeCrescenzo (V0.1signed).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Pac-Prototype by Justin De Lucia (Hack) [a1].a78	emu/ROMS/ATARI7800/Pac-Prototype by Justin De Lucia (Hack) [a1].a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Scramble by Bob DeCrescenzo (V20120107_rev1).a78	emu/ROMS/ATARI7800/Scramble by Bob DeCrescenzo (V20120107_rev1).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Scramble by Bob DeCrescenzo (V20120107_rev2).a78	emu/ROMS/ATARI7800/Scramble by Bob DeCrescenzo (V20120107_rev2).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Scramble by Bob DeCrescenzo (V20120108_rev1).a78	emu/ROMS/ATARI7800/Scramble by Bob DeCrescenzo (V20120108_rev1).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Scramble by Bob DeCrescenzo (V20120109_rev1).a78	emu/ROMS/ATARI7800/Scramble by Bob DeCrescenzo (V20120109_rev1).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Scramble by Bob DeCrescenzo (V20120110_rev1).a78	emu/ROMS/ATARI7800/Scramble by Bob DeCrescenzo (V20120110_rev1).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Senso 7800 Test 5 by Karolj Nadj (2001) (PD).a78	emu/ROMS/ATARI7800/Senso 7800 Test 5 by Karolj Nadj (2001) (PD).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Space War by Eric Ball (V20031018) (PD) [a1].a78	emu/ROMS/ATARI7800/Space War by Eric Ball (V20031018) (PD) [a1].a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Space War by Eric Ball (V20040318) (PD) [a1].a78	emu/ROMS/ATARI7800/Space War by Eric Ball (V20040318) (PD) [a1].a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Tubes by Bruce Tomlin (V20041103_Signed) (PD).a78	emu/ROMS/ATARI7800/Tubes by Bruce Tomlin (V20041103_Signed) (PD).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Alien Brigade (1990) (Atari) (PAL) [f1] (CC2).a78	emu/ROMS/ATARI7800/Alien Brigade (1990) (Atari) (PAL) [f1] (CC2).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Apple Snaffle by Mark Ball (V1.21_2009100907).a78	emu/ROMS/ATARI7800/Apple Snaffle by Mark Ball (V1.21_2009100907).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Apple Snaffle by Mark Ball (V1.23_2009160907).a78	emu/ROMS/ATARI7800/Apple Snaffle by Mark Ball (V1.23_2009160907).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Apple Snaffle by Mark Ball (V1.24_2009180907).a78	emu/ROMS/ATARI7800/Apple Snaffle by Mark Ball (V1.24_2009180907).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Apple Snaffle by Mark Ball (V1.25_2009180907).a78	emu/ROMS/ATARI7800/Apple Snaffle by Mark Ball (V1.25_2009180907).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Apple Snaffle by Mark Ball (V1.26_2009200907).a78	emu/ROMS/ATARI7800/Apple Snaffle by Mark Ball (V1.26_2009200907).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Beef Drop 7800 Demo by Ken Siders (V20060108).a78	emu/ROMS/ATARI7800/Beef Drop 7800 Demo by Ken Siders (V20060108).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Beef Drop 7800 Demo by Ken Siders (V20060629).a78	emu/ROMS/ATARI7800/Beef Drop 7800 Demo by Ken Siders (V20060629).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Beef Drop 7800 Demo by Ken Siders (V20060702).a78	emu/ROMS/ATARI7800/Beef Drop 7800 Demo by Ken Siders (V20060702).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Donkey Kong with Pokey Sound by tep392 (Hack).a78	emu/ROMS/ATARI7800/Donkey Kong with Pokey Sound by tep392 (Hack).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Donkey Kong XM Final Demo HSC by tep392 (PAL).a78	emu/ROMS/ATARI7800/Donkey Kong XM Final Demo HSC by tep392 (PAL).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Get Lost! by John K. Harvey (V20130202_newer).a78	emu/ROMS/ATARI7800/Get Lost! by John K. Harvey (V20130202_newer).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Impossible Mission (1987) (Atari) [f1] (NTSC).a78	emu/ROMS/ATARI7800/Impossible Mission (1987) (Atari) [f1] (NTSC).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Impossible Mission - New Win Blue (Hack) [a1].a78	emu/ROMS/ATARI7800/Impossible Mission - New Win Blue (Hack) [a1].a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Moon Cresta by Bob DeCrescenzo (V20111010RC1).a78	emu/ROMS/ATARI7800/Moon Cresta by Bob DeCrescenzo (V20111010RC1).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Moon Cresta by Bob DeCrescenzo (V20111010RC3).a78	emu/ROMS/ATARI7800/Moon Cresta by Bob DeCrescenzo (V20111010RC3).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Moon Cresta by Bob DeCrescenzo (V20111011RC4).a78	emu/ROMS/ATARI7800/Moon Cresta by Bob DeCrescenzo (V20111011RC4).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Pac-Man Arcade by Bob DeCrescenzo (V20110721).a78	emu/ROMS/ATARI7800/Pac-Man Arcade by Bob DeCrescenzo (V20110721).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Armor Attack II by Bob DeCrescenzo (V20130403).a78	emu/ROMS/ATARI7800/Armor Attack II by Bob DeCrescenzo (V20130403).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Armor Attack II by Bob DeCrescenzo (V20130404).a78	emu/ROMS/ATARI7800/Armor Attack II by Bob DeCrescenzo (V20130404).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Armor Attack II by Bob DeCrescenzo (V20130405).a78	emu/ROMS/ATARI7800/Armor Attack II by Bob DeCrescenzo (V20130405).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Armor Attack II by Bob DeCrescenzo (V20130408).a78	emu/ROMS/ATARI7800/Armor Attack II by Bob DeCrescenzo (V20130408).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Asteroids Deluxe by Bob DeCrescenzo (VUnknown).a78	emu/ROMS/ATARI7800/Asteroids Deluxe by Bob DeCrescenzo (VUnknown).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Beef Drop 7800 by Ken Siders (V20041019-Rev01).a78	emu/ROMS/ATARI7800/Beef Drop 7800 by Ken Siders (V20041019-Rev01).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Beef Drop 7800 by Ken Siders (V20041019-Rev02).a78	emu/ROMS/ATARI7800/Beef Drop 7800 by Ken Siders (V20041019-Rev02).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Beef Drop 7800 by Ken Siders (V20041020-Rev03).a78	emu/ROMS/ATARI7800/Beef Drop 7800 by Ken Siders (V20041020-Rev03).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Beef Drop 7800 by Ken Siders (V20041022-Rev04).a78	emu/ROMS/ATARI7800/Beef Drop 7800 by Ken Siders (V20041022-Rev04).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Beef Drop 7800 by Ken Siders (V20041026-Rev05).a78	emu/ROMS/ATARI7800/Beef Drop 7800 by Ken Siders (V20041026-Rev05).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Beef Drop 7800 by Ken Siders (V20041028-Rev06).a78	emu/ROMS/ATARI7800/Beef Drop 7800 by Ken Siders (V20041028-Rev06).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Beef Drop 7800 by Ken Siders (V20041029-Rev07).a78	emu/ROMS/ATARI7800/Beef Drop 7800 by Ken Siders (V20041029-Rev07).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Beef Drop 7800 by Ken Siders (V20041103-Rev09).a78	emu/ROMS/ATARI7800/Beef Drop 7800 by Ken Siders (V20041103-Rev09).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Beef Drop 7800 by Ken Siders (V20041104-Rev10).a78	emu/ROMS/ATARI7800/Beef Drop 7800 by Ken Siders (V20041104-Rev10).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Beef Drop 7800 by Ken Siders (V20041105-Rev11).a78	emu/ROMS/ATARI7800/Beef Drop 7800 by Ken Siders (V20041105-Rev11).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Beef Drop 7800 by Ken Siders (V20041105-Rev12).a78	emu/ROMS/ATARI7800/Beef Drop 7800 by Ken Siders (V20041105-Rev12).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Beef Drop 7800 by Ken Siders (V20041106-Rev13).a78	emu/ROMS/ATARI7800/Beef Drop 7800 by Ken Siders (V20041106-Rev13).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Beef Drop 7800 by Ken Siders (V20041109-Rev14).a78	emu/ROMS/ATARI7800/Beef Drop 7800 by Ken Siders (V20041109-Rev14).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Beef Drop 7800 by Ken Siders (V20041110-Rev15).a78	emu/ROMS/ATARI7800/Beef Drop 7800 by Ken Siders (V20041110-Rev15).a78	ROM al primer nivel
MOVIDO	emu/ROMS/ATARI7800/Atari 7800 (Good7800 v3.28)/7800/Beef Drop 7800 by Ken Siders (V20041111-Rev16).a78	emu/ROMS/ATARI7800/Beef Drop 7800 by Ken Siders (V20041111-Rev16).a78	ROM al primer nivel
