accion	origen	destino	motivo
MOVIDO	emu/final-burn-alpha-2012-split-v-0.2.97.24-2890-of-2896/Final Burn Alpha 2012 (Split) (v0.2.97.24) (2890 of 2896)/roms/airwolf.zip	emu/ROMS/ARCADE/FBNEO/airwolf.zip	FB Alpha 2012 v0.2.97.24 -> core fbalpha2012: arranca
MOVIDO	emu/final-burn-alpha-2012-split-v-0.2.97.24-2890-of-2896/Final Burn Alpha 2012 (Split) (v0.2.97.24) (2890 of 2896)/roms/airwolfa.zip	emu/ROMS/ARCADE/FBNEO/airwolfa.zip	FB Alpha 2012 v0.2.97.24 -> core fbalpha2012: arranca
MOVIDO	emu/final-burn-alpha-2012-split-v-0.2.97.24-2890-of-2896/Final Burn Alpha 2012 (Split) (v0.2.97.24) (2890 of 2896)/roms/ajax.zip	emu/ROMS/ARCADE/FBNEO/ajax.zip	FB Alpha 2012 v0.2.97.24 -> core fbalpha2012: arranca
MOVIDO	emu/final-burn-alpha-2012-split-v-0.2.97.24-2890-of-2896/Final Burn Alpha 2012 (Split) (v0.2.97.24) (2890 of 2896)/roms/ajaxj.zip	emu/ROMS/ARCADE/FBNEO/ajaxj.zip	FB Alpha 2012 v0.2.97.24 -> core fbalpha2012: arranca
MOVIDO	emu/final-burn-alpha-2012-split-v-0.2.97.24-2890-of-2896/Final Burn Alpha 2012 (Split) (v0.2.97.24) (2890 of 2896)/roms/alcon.zip	emu/ROMS/ARCADE/FBNEO/alcon.zip	FB Alpha 2012 v0.2.97.24 -> core fbalpha2012: arranca
MOVIDO	emu/final-burn-alpha-2012-split-v-0.2.97.24-2890-of-2896/Final Burn Alpha 2012 (Split) (v0.2.97.24) (2890 of 2896)/roms/alexkidd.zip	emu/ROMS/ARCADE/FBNEO/alexkidd.zip	FB Alpha 2012 v0.2.97.24 -> core fbalpha2012: arranca
MOVIDO	emu/final-burn-alpha-2012-split-v-0.2.97.24-2890-of-2896/Final Burn Alpha 2012 (Split) (v0.2.97.24) (2890 of 2896)/roms/alexkidd1.zip	emu/ROMS/ARCADE/FBNEO/alexkidd1.zip	FB Alpha 2012 v0.2.97.24 -> core fbalpha2012: arranca
MOVIDO	emu/final-burn-alpha-2012-split-v-0.2.97.24-2890-of-2896/Final Burn Alpha 2012 (Split) (v0.2.97.24) (2890 of 2896)/roms/alibaba.zip	emu/ROMS/ARCADE/FBNEO/alibaba.zip	FB Alpha 2012 v0.2.97.24 -> core fbalpha2012: arranca
MOVIDO	emu/final-burn-alpha-2012-split-v-0.2.97.24-2890-of-2896/Final Burn Alpha 2012 (Split) (v0.2.97.24) (2890 of 2896)/roms/alibabab.zip	emu/ROMS/ARCADE/FBNEO/alibabab.zip	FB Alpha 2012 v0.2.97.24 -> core fbalpha2012: arranca
MOVIDO	emu/final-burn-alpha-2012-split-v-0.2.97.24-2890-of-2896/Final Burn Alpha 2012 (Split) (v0.2.97.24) (2890 of 2896)/roms/aliencha.zip	emu/ROMS/ARCADE/FBNEO/aliencha.zip	FB Alpha 2012 v0.2.97.24 -> core fbalpha2012: arranca
MOVIDO	emu/final-burn-alpha-2012-split-v-0.2.97.24-2890-of-2896/Final Burn Alpha 2012 (Split) (v0.2.97.24) (2890 of 2896)/roms/alienchac.zip	emu/ROMS/ARCADE/FBNEO/alienchac.zip	FB Alpha 2012 v0.2.97.24 -> core fbalpha2012: arranca
MOVIDO	emu/final-burn-alpha-2012-split-v-0.2.97.24-2890-of-2896/Final Burn Alpha 2012 (Split) (v0.2.97.24) (2890 of 2896)/roms/aliens.zip	emu/ROMS/ARCADE/FBNEO/aliens.zip	FB Alpha 2012 v0.2.97.24 -> core fbalpha2012: arranca
