accion	origen	destino	motivo
EXTRAIDO	emu/dos/Space Rogue.zip	emu/ROMS/DOS/Space Rogue/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/Space Rogue.conf	lanzador de dosbox_svn (seguro: sr/SR.EXE)
MOVIDO	emu/dos/Space Rogue.zip	emu/ORIGINALES/DOS/Space Rogue.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Space Rogue/
EXTRAIDO	emu/dos/Space Strike.zip	emu/ROMS/DOS/Space Strike/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/Space Strike.conf	lanzador de dosbox_svn (seguro: spacestr/SPACESTR.COM)
MOVIDO	emu/dos/Space Strike.zip	emu/ORIGINALES/DOS/Space Strike.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Space Strike/
EXTRAIDO	emu/dos/Speedball 2 - Brutal Deluxe.zip	emu/ROMS/DOS/Speedball 2 - Brutal Deluxe/	juego de DOS descomprimido para la consola (dudoso)
CREADO		emu/ROMS/DOS/Speedball 2 - Brutal Deluxe.conf	lanzador de dosbox_svn (dudoso: GGS.BAT)
MOVIDO	emu/dos/Speedball 2 - Brutal Deluxe.zip	emu/ORIGINALES/DOS/Speedball 2 - Brutal Deluxe.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Speedball 2 - Brutal Deluxe/
EXTRAIDO	emu/dos/Speedball.zip	emu/ROMS/DOS/Speedball/	juego de DOS descomprimido para la consola (dudoso)
CREADO		emu/ROMS/DOS/Speedball.conf	lanzador de dosbox_svn (dudoso: SHOW.EXE)
MOVIDO	emu/dos/Speedball.zip	emu/ORIGINALES/DOS/Speedball.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Speedball/
EXTRAIDO	emu/dos/SpellCraft - Aspects of Valor.zip	emu/ROMS/DOS/SpellCraft - Aspects of Valor/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/SpellCraft - Aspects of Valor.conf	lanzador de dosbox_svn (seguro: SC.EXE)
MOVIDO	emu/dos/SpellCraft - Aspects of Valor.zip	emu/ORIGINALES/DOS/SpellCraft - Aspects of Valor.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/SpellCraft - Aspects of Valor/
EXTRAIDO	emu/dos/Spellcasting 201 - The Sorcerers Appliance.zip	emu/ROMS/DOS/Spellcasting 201 - The Sorcerers Appliance/	juego de DOS descomprimido para la consola (dudoso)
CREADO		emu/ROMS/DOS/Spellcasting 201 - The Sorcerers Appliance.conf	lanzador de dosbox_svn (dudoso: S201/S201.EXE)
MOVIDO	emu/dos/Spellcasting 201 - The Sorcerers Appliance.zip	emu/ORIGINALES/DOS/Spellcasting 201 - The Sorcerers Appliance.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Spellcasting 201 - The Sorcerers Appliance/
EXTRAIDO	emu/dos/Spellcasting 301 - Spring Break.zip	emu/ROMS/DOS/Spellcasting 301 - Spring Break/	juego de DOS descomprimido para la consola (dudoso)
CREADO		emu/ROMS/DOS/Spellcasting 301 - Spring Break.conf	lanzador de dosbox_svn (dudoso: S301/S301.EXE)
MOVIDO	emu/dos/Spellcasting 301 - Spring Break.zip	emu/ORIGINALES/DOS/Spellcasting 301 - Spring Break.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Spellcasting 301 - Spring Break/
EXTRAIDO	emu/dos/Spiderbot.zip	emu/ROMS/DOS/Spiderbot/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/Spiderbot.conf	lanzador de dosbox_svn (seguro: spiderbt/SPIDERBT.EXE)
MOVIDO	emu/dos/Spiderbot.zip	emu/ORIGINALES/DOS/Spiderbot.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Spiderbot/
EXTRAIDO	emu/dos/Spirit of Excalibur.zip	emu/ROMS/DOS/Spirit of Excalibur/	juego de DOS descomprimido para la consola (dudoso)
CREADO		emu/ROMS/DOS/Spirit of Excalibur.conf	lanzador de dosbox_svn (dudoso: soe/EXCAL.EXE)
MOVIDO	emu/dos/Spirit of Excalibur.zip	emu/ORIGINALES/DOS/Spirit of Excalibur.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Spirit of Excalibur/
EXTRAIDO	emu/dos/Sports Spectacular.zip	emu/ROMS/DOS/Sports Spectacular/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/Sports Spectacular.conf	lanzador de dosbox_svn (seguro: sportspe/GO.BAT)
MOVIDO	emu/dos/Sports Spectacular.zip	emu/ORIGINALES/DOS/Sports Spectacular.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Sports Spectacular/
EXTRAIDO	emu/dos/Star Control 2.zip	emu/ROMS/DOS/Star Control 2/	juego de DOS descomprimido para la consola (dudoso)
CREADO		emu/ROMS/DOS/Star Control 2.conf	lanzador de dosbox_svn (dudoso: STARCON2.EXE)
MOVIDO	emu/dos/Star Control 2.zip	emu/ORIGINALES/DOS/Star Control 2.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Star Control 2/
EXTRAIDO	emu/dos/Star Control 3.zip	emu/ROMS/DOS/Star Control 3/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/Star Control 3.conf	lanzador de dosbox_svn (seguro: STARCON3.part01.exe)
MOVIDO	emu/dos/Star Control 3.zip	emu/ORIGINALES/DOS/Star Control 3.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Star Control 3/
EXTRAIDO	emu/dos/Star Control.zip	emu/ROMS/DOS/Star Control/	juego de DOS descomprimido para la consola (dudoso)
CREADO		emu/ROMS/DOS/Star Control.conf	lanzador de dosbox_svn (dudoso: starcon.exe)
MOVIDO	emu/dos/Star Control.zip	emu/ORIGINALES/DOS/Star Control.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Star Control/
EXTRAIDO	emu/dos/Star Legions.zip	emu/ROMS/DOS/Star Legions/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/Star Legions.conf	lanzador de dosbox_svn (seguro: SL.EXE)
MOVIDO	emu/dos/Star Legions.zip	emu/ORIGINALES/DOS/Star Legions.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Star Legions/
EXTRAIDO	emu/dos/Star Reach.zip	emu/ROMS/DOS/Star Reach/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/Star Reach.conf	lanzador de dosbox_svn (seguro: spacefed/STAR.BAT)
MOVIDO	emu/dos/Star Reach.zip	emu/ORIGINALES/DOS/Star Reach.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Star Reach/
EXTRAIDO	emu/dos/Star Trek - 25th Anniversary.zip	emu/ROMS/DOS/Star Trek - 25th Anniversary/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/Star Trek - 25th Anniversary.conf	lanzador de dosbox_svn (seguro: STARTREK.EXE)
MOVIDO	emu/dos/Star Trek - 25th Anniversary.zip	emu/ORIGINALES/DOS/Star Trek - 25th Anniversary.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Star Trek - 25th Anniversary/
EXTRAIDO	emu/dos/Star Trek - The Kobayashi Alternative.zip	emu/ROMS/DOS/Star Trek - The Kobayashi Alternative/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/Star Trek - The Kobayashi Alternative.conf	lanzador de dosbox_svn (seguro: GO.BAT)
MOVIDO	emu/dos/Star Trek - The Kobayashi Alternative.zip	emu/ORIGINALES/DOS/Star Trek - The Kobayashi Alternative.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Star Trek - The Kobayashi Alternative/
EXTRAIDO	emu/dos/Star Trek - The Next Generation - The Transinium Challenge.zip	emu/ROMS/DOS/Star Trek - The Next Generation - The Transinium Challenge/	juego de DOS descomprimido para la consola (dudoso)
CREADO		emu/ROMS/DOS/Star Trek - The Next Generation - The Transinium Challenge.conf	lanzador de dosbox_svn (dudoso: STTNG/TRANS.EXE)
MOVIDO	emu/dos/Star Trek - The Next Generation - The Transinium Challenge.zip	emu/ORIGINALES/DOS/Star Trek - The Next Generation - The Transinium Challenge.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Star Trek - The Next Generation - The Transinium Challenge/
EXTRAIDO	emu/dos/Star Trek - The Promethean Prophecy.zip	emu/ROMS/DOS/Star Trek - The Promethean Prophecy/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/Star Trek - The Promethean Prophecy.conf	lanzador de dosbox_svn (seguro: Star Trek - The Promethean Prophecy.exe)
MOVIDO	emu/dos/Star Trek - The Promethean Prophecy.zip	emu/ORIGINALES/DOS/Star Trek - The Promethean Prophecy.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Star Trek - The Promethean Prophecy/
EXTRAIDO	emu/dos/Star Trek - The Rebel Universe.zip	emu/ROMS/DOS/Star Trek - The Rebel Universe/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/Star Trek - The Rebel Universe.conf	lanzador de dosbox_svn (seguro: Rebel/STARTREK.EXE)
MOVIDO	emu/dos/Star Trek - The Rebel Universe.zip	emu/ORIGINALES/DOS/Star Trek - The Rebel Universe.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Star Trek - The Rebel Universe/
EXTRAIDO	emu/dos/Star Trek V - The Final Frontier.zip	emu/ROMS/DOS/Star Trek V - The Final Frontier/	juego de DOS descomprimido para la consola (dudoso)
CREADO		emu/ROMS/DOS/Star Trek V - The Final Frontier.conf	lanzador de dosbox_svn (dudoso: ST5.EXE)
MOVIDO	emu/dos/Star Trek V - The Final Frontier.zip	emu/ORIGINALES/DOS/Star Trek V - The Final Frontier.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Star Trek V - The Final Frontier/
EXTRAIDO	emu/dos/Star Wars Dark Forces.zip	emu/ROMS/DOS/Star Wars Dark Forces/	juego de DOS descomprimido para la consola (dudoso)
CREADO		emu/ROMS/DOS/Star Wars Dark Forces.conf	lanzador de dosbox_svn (dudoso: DF.EXE)
MOVIDO	emu/dos/Star Wars Dark Forces.zip	emu/ORIGINALES/DOS/Star Wars Dark Forces.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Star Wars Dark Forces/
EXTRAIDO	emu/dos/Star Wars.zip	emu/ROMS/DOS/Star Wars/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/Star Wars.conf	lanzador de dosbox_svn (seguro: starwars.exe)
MOVIDO	emu/dos/Star Wars.zip	emu/ORIGINALES/DOS/Star Wars.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Star Wars/
EXTRAIDO	emu/dos/Starflight 2 - Trade Routes of the Cloud Nebula.zip	emu/ROMS/DOS/Starflight 2 - Trade Routes of the Cloud Nebula/	juego de DOS descomprimido para la consola (dudoso)
CREADO		emu/ROMS/DOS/Starflight 2 - Trade Routes of the Cloud Nebula.conf	lanzador de dosbox_svn (dudoso: STAR2B.COM)
MOVIDO	emu/dos/Starflight 2 - Trade Routes of the Cloud Nebula.zip	emu/ORIGINALES/DOS/Starflight 2 - Trade Routes of the Cloud Nebula.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Starflight 2 - Trade Routes of the Cloud Nebula/
EXTRAIDO	emu/dos/Starflight.zip	emu/ROMS/DOS/Starflight/	juego de DOS descomprimido para la consola (dudoso)
CREADO		emu/ROMS/DOS/Starflight.conf	lanzador de dosbox_svn (dudoso: STARB.COM)
MOVIDO	emu/dos/Starflight.zip	emu/ORIGINALES/DOS/Starflight.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Starflight/
EXTRAIDO	emu/dos/Stargate.zip	emu/ROMS/DOS/Stargate/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/Stargate.conf	lanzador de dosbox_svn (seguro: STARGATE.COM)
MOVIDO	emu/dos/Stargate.zip	emu/ORIGINALES/DOS/Stargate.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Stargate/
EXTRAIDO	emu/dos/Starglider.zip	emu/ROMS/DOS/Starglider/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/Starglider.conf	lanzador de dosbox_svn (seguro: starglider.exe)
MOVIDO	emu/dos/Starglider.zip	emu/ORIGINALES/DOS/Starglider.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Starglider/
EXTRAIDO	emu/dos/Starquake.zip	emu/ROMS/DOS/Starquake/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/Starquake.conf	lanzador de dosbox_svn (seguro: squake/QUAKE_F.EXE)
MOVIDO	emu/dos/Starquake.zip	emu/ORIGINALES/DOS/Starquake.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Starquake/
EXTRAIDO	emu/dos/Steel Panthers.zip	emu/ROMS/DOS/Steel Panthers/	juego de DOS descomprimido para la consola (dudoso)
CREADO		emu/ROMS/DOS/Steel Panthers.conf	lanzador de dosbox_svn (dudoso: steelpan/START.BAT)
MOVIDO	emu/dos/Steel Panthers.zip	emu/ORIGINALES/DOS/Steel Panthers.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Steel Panthers/
EXTRAIDO	emu/dos/Steel Thunder.zip	emu/ROMS/DOS/Steel Thunder/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/Steel Thunder.conf	lanzador de dosbox_svn (seguro: St.exe)
MOVIDO	emu/dos/Steel Thunder.zip	emu/ORIGINALES/DOS/Steel Thunder.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Steel Thunder/
EXTRAIDO	emu/dos/Steg the Slug.zip	emu/ROMS/DOS/Steg the Slug/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/Steg the Slug.conf	lanzador de dosbox_svn (seguro: steg/STEG.EXE)
MOVIDO	emu/dos/Steg the Slug.zip	emu/ORIGINALES/DOS/Steg the Slug.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Steg the Slug/
EXTRAIDO	emu/dos/Stellar 7.zip	emu/ROMS/DOS/Stellar 7/	juego de DOS descomprimido para la consola (dudoso)
CREADO		emu/ROMS/DOS/Stellar 7.conf	lanzador de dosbox_svn (dudoso: stellar7/S7.BAT)
MOVIDO	emu/dos/Stellar 7.zip	emu/ORIGINALES/DOS/Stellar 7.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Stellar 7/
EXTRAIDO	emu/dos/Stone Age.zip	emu/ROMS/DOS/Stone Age/	juego de DOS descomprimido para la consola (dudoso)
CREADO		emu/ROMS/DOS/Stone Age.conf	lanzador de dosbox_svn (dudoso: STONE/SA_V1_00.EXE)
MOVIDO	emu/dos/Stone Age.zip	emu/ORIGINALES/DOS/Stone Age.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Stone Age/
EXTRAIDO	emu/dos/Storm Across Europe.zip	emu/ROMS/DOS/Storm Across Europe/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/Storm Across Europe.conf	lanzador de dosbox_svn (seguro: STORM.EXE)
MOVIDO	emu/dos/Storm Across Europe.zip	emu/ORIGINALES/DOS/Storm Across Europe.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Storm Across Europe/
EXTRAIDO	emu/dos/Storm Master.zip	emu/ROMS/DOS/Storm Master/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/Storm Master.conf	lanzador de dosbox_svn (seguro: smaster/STORM.EXE)
MOVIDO	emu/dos/Storm Master.zip	emu/ORIGINALES/DOS/Storm Master.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Storm Master/
EXTRAIDO	emu/dos/Stormlord.zip	emu/ROMS/DOS/Stormlord/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/Stormlord.conf	lanzador de dosbox_svn (seguro: stormlrd/STORMLRD.COM)
MOVIDO	emu/dos/Stormlord.zip	emu/ORIGINALES/DOS/Stormlord.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Stormlord/
EXTRAIDO	emu/dos/Stratego.zip	emu/ROMS/DOS/Stratego/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/Stratego.conf	lanzador de dosbox_svn (seguro: STRATEGO.EXE)
MOVIDO	emu/dos/Stratego.zip	emu/ORIGINALES/DOS/Stratego.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Stratego/
EXTRAIDO	emu/dos/Street Fighter 2.zip	emu/ROMS/DOS/Street Fighter 2/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/Street Fighter 2.conf	lanzador de dosbox_svn (seguro: sfight2/SF2.EXE)
MOVIDO	emu/dos/Street Fighter 2.zip	emu/ORIGINALES/DOS/Street Fighter 2.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Street Fighter 2/
EXTRAIDO	emu/dos/Street Fighter.zip	emu/ROMS/DOS/Street Fighter/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/Street Fighter.conf	lanzador de dosbox_svn (seguro: STREET.EXE)
MOVIDO	emu/dos/Street Fighter.zip	emu/ORIGINALES/DOS/Street Fighter.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Street Fighter/
EXTRAIDO	emu/dos/Street Rod.zip	emu/ROMS/DOS/Street Rod/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/Street Rod.conf	lanzador de dosbox_svn (seguro: SR.EXE)
MOVIDO	emu/dos/Street Rod.zip	emu/ORIGINALES/DOS/Street Rod.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Street Rod/
EXTRAIDO	emu/dos/Street Sports Basketball.zip	emu/ROMS/DOS/Street Sports Basketball/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/Street Sports Basketball.conf	lanzador de dosbox_svn (seguro: SSBKB.EXE)
MOVIDO	emu/dos/Street Sports Basketball.zip	emu/ORIGINALES/DOS/Street Sports Basketball.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Street Sports Basketball/
EXTRAIDO	emu/dos/Streetball.zip	emu/ROMS/DOS/Streetball/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/Streetball.conf	lanzador de dosbox_svn (seguro: START.BAT)
MOVIDO	emu/dos/Streetball.zip	emu/ORIGINALES/DOS/Streetball.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Streetball/
EXTRAIDO	emu/dos/Strife.zip	emu/ROMS/DOS/Strife/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/Strife.conf	lanzador de dosbox_svn (seguro: STRIFE/STRIFE.BAT)
MOVIDO	emu/dos/Strife.zip	emu/ORIGINALES/DOS/Strife.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Strife/
EXTRAIDO	emu/dos/Striker '95.zip	emu/ROMS/DOS/Striker '95/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/Striker '95.conf	lanzador de dosbox_svn (seguro: STRIKER.BAT)
MOVIDO	emu/dos/Striker '95.zip	emu/ORIGINALES/DOS/Striker '95.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Striker '95/
EXTRAIDO	emu/dos/Striker.zip	emu/ROMS/DOS/Striker/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/Striker.conf	lanzador de dosbox_svn (seguro: STRIKER.EXE)
MOVIDO	emu/dos/Striker.zip	emu/ORIGINALES/DOS/Striker.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Striker/
EXTRAIDO	emu/dos/Stronghold.zip	emu/ROMS/DOS/Stronghold/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/Stronghold.conf	lanzador de dosbox_svn (seguro: strongh/STRONG.EXE)
MOVIDO	emu/dos/Stronghold.zip	emu/ORIGINALES/DOS/Stronghold.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Stronghold/
EXTRAIDO	emu/dos/Stunt Car Racer.zip	emu/ROMS/DOS/Stunt Car Racer/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/Stunt Car Racer.conf	lanzador de dosbox_svn (seguro: stunt/CAR.EXE)
MOVIDO	emu/dos/Stunt Car Racer.zip	emu/ORIGINALES/DOS/Stunt Car Racer.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Stunt Car Racer/
EXTRAIDO	emu/dos/Stunt Driver.zip	emu/ROMS/DOS/Stunt Driver/	juego de DOS descomprimido para la consola (dudoso)
CREADO		emu/ROMS/DOS/Stunt Driver.conf	lanzador de dosbox_svn (dudoso: stdriver/STUNT.BAT)
MOVIDO	emu/dos/Stunt Driver.zip	emu/ORIGINALES/DOS/Stunt Driver.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Stunt Driver/
EXTRAIDO	emu/dos/Stunt Island.zip	emu/ROMS/DOS/Stunt Island/	juego de DOS descomprimido para la consola (dudoso)
CREADO		emu/ROMS/DOS/Stunt Island.conf	lanzador de dosbox_svn (dudoso: stuntisl/SIPLAY.EXE)
MOVIDO	emu/dos/Stunt Island.zip	emu/ORIGINALES/DOS/Stunt Island.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Stunt Island/
EXTRAIDO	emu/dos/Stunts.zip	emu/ROMS/DOS/Stunts/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/Stunts.conf	lanzador de dosbox_svn (seguro: STUNTS.BAT)
MOVIDO	emu/dos/Stunts.zip	emu/ORIGINALES/DOS/Stunts.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Stunts/
EXTRAIDO	emu/dos/Styx.zip	emu/ROMS/DOS/Styx/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/Styx.conf	lanzador de dosbox_svn (seguro: STYX.COM)
MOVIDO	emu/dos/Styx.zip	emu/ORIGINALES/DOS/Styx.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Styx/
EXTRAIDO	emu/dos/Sub Battle Simulator.zip	emu/ROMS/DOS/Sub Battle Simulator/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/Sub Battle Simulator.conf	lanzador de dosbox_svn (seguro: subbat/SUB.EXE)
MOVIDO	emu/dos/Sub Battle Simulator.zip	emu/ORIGINALES/DOS/Sub Battle Simulator.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Sub Battle Simulator/
EXTRAIDO	emu/dos/Suburban Commando.zip	emu/ROMS/DOS/Suburban Commando/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/Suburban Commando.conf	lanzador de dosbox_svn (seguro: sub/commando.exe)
MOVIDO	emu/dos/Suburban Commando.zip	emu/ORIGINALES/DOS/Suburban Commando.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Suburban Commando/
EXTRAIDO	emu/dos/Summer Challenge.zip	emu/ROMS/DOS/Summer Challenge/	juego de DOS descomprimido para la consola (dudoso)
CREADO		emu/ROMS/DOS/Summer Challenge.conf	lanzador de dosbox_svn (dudoso: summer/SUMMER.EXE)
MOVIDO	emu/dos/Summer Challenge.zip	emu/ORIGINALES/DOS/Summer Challenge.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Summer Challenge/
EXTRAIDO	emu/dos/Summer Games 2.zip	emu/ROMS/DOS/Summer Games 2/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/Summer Games 2.conf	lanzador de dosbox_svn (seguro: summer2/SUMMERG2.EXE)
MOVIDO	emu/dos/Summer Games 2.zip	emu/ORIGINALES/DOS/Summer Games 2.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Summer Games 2/
EXTRAIDO	emu/dos/Supaplex.zip	emu/ROMS/DOS/Supaplex/	juego de DOS descomprimido para la consola (seguro)
CREADO		emu/ROMS/DOS/Supaplex.conf	lanzador de dosbox_svn (seguro: Supaplex.exe)
MOVIDO	emu/dos/Supaplex.zip	emu/ORIGINALES/DOS/Supaplex.zip	original del juego, catalogado; la copia descomprimida está en emu/ROMS/DOS/Supaplex/
